tweet_id,created_at,text,in_response_to_tweet_id
384932,Sat Oct 14 19:51:55 +0000 2017,@sprintcare App,384931
384934,Sat Oct 14 20:54:23 +0000 2017,"@sprintcare Obviously I’m not clicking on it, I’m trying to get rid of it.",384933
386021,Mon Oct 09 12:29:08 +0000 2017,"@sprintcare Poor reception, call drops, non LTE...",386022
386110,Mon Oct 09 12:39:18 +0000 2017,@sprintcare The service sucks horribly! I NEVER have a signal drops calls and my daughters roam where the live.,386109
389116,Mon Oct 09 14:52:49 +0000 2017,@sprintcare It said it was already updated and it hasn't gotten any better,389115
389119,Mon Oct 09 15:08:36 +0000 2017,@sprintcare My whole family that has sprint. And it doesn't matter the location. It's bad everywhere,389118
389117,Mon Oct 09 14:31:17 +0000 2017,@sprintcare Galaxy S7,389121
389124,Mon Oct 09 14:18:06 +0000 2017,@sprintcare I'm at 12 mile and Van Dyke and the zip code is 48093. Why do I have bad service here,389125
389122,Mon Oct 09 15:34:59 +0000 2017,@sprintcare @208079 Im in Oklahoma City,389121
389123,Mon Oct 09 15:34:47 +0000 2017,@sprintcare @208079 Sprint 29.0.1 model MKT727LL/a,389121
390245,Mon Oct 09 15:23:08 +0000 2017,"@sprintcare lol I have been a Sprint customer for 9 months and have yet to be billed correctly. I'll DM but will have to call later, I'm sure.",390246
390254,Mon Oct 09 15:30:38 +0000 2017,@sprintcare I dm u,390253
390615,Mon Oct 09 15:58:54 +0000 2017,@sprintcare I did and your stupid ass didn’t message back,390614
390618,Mon Oct 09 15:22:51 +0000 2017,@sprintcare My internet connection keep going in and out,390619
391975,Mon Oct 09 16:33:14 +0000 2017,@sprintcare Not really. I rather keep it public.,391974
391978,Fri Oct 13 05:17:30 +0000 2017,"@sprintcare nah, the reason you ask for PM is because text limit is higher, so you can paste massive generic messages that don't provide answers.",391977
391980,Sat Oct 14 08:13:15 +0000 2017,"@sprintcare I dont need help, let your UI team that there is a customer on twitter who thinks they're missing 'download bill' button for 3 latest bills",391979
391976,Mon Oct 09 16:22:26 +0000 2017,@sprintcare Take a look at your bills history page. The 3 latest bills do not have the PDF download shortcut from the drop down. Everything else does.,391982
391985,Tue Oct 10 16:27:24 +0000 2017,"@sprintcare @116447 @115714 Not happy at all,its been a week &amp; no response from your end so far! Your #sprint app sux,what's going on here?@73274 @115913",391984
391988,Mon Oct 16 16:58:52 +0000 2017,"@sprintcare @116447 @115714 @73274 extremely disappointed with #SprintCustomerService After 2 weeks! No straight answer from #sprint, #Marcelo whats going on?",391987
391991,Mon Oct 16 17:06:54 +0000 2017,"@sprintcare @116447 @73274 @115714 I've been hearing it from 2 weeks, #marcelo Probably I can fix this problem for you, Back-end of #sprintcare is messed up!",391990
391994,Thu Oct 26 16:54:01 +0000 2017,"@sprintcare @116447 Jeff left a message day before yesterday, @73274 called him back yesterday and left him a vm &amp; I called left him a message this mor!",391993
391995,Thu Oct 26 16:58:37 +0000 2017,"@sprintcare @116447 Problem with #SprintExecutiveTeam Delaying Tactics, either customer stop complaining or runaway wasted one month without a solution!",391993
391997,Tue Oct 03 15:38:06 +0000 2017,"@sprintcare @TMobileHelp @116447 @115913 @115911 Thanks, Suzan from #Sprint called my wife @73274 &amp; inquired about the problems,asked for couple of days to investigate and get back to her",391998
392430,Mon Oct 09 16:28:27 +0000 2017,@sprintcare Unable to answer a FaceTime from a person with the same Galaxy S8 that I have. Because Sprint doesn't have that feature yet.,392432
392434,Mon Oct 09 16:55:59 +0000 2017,@sprintcare And this is the problem. Thanks.,392431
392851,Mon Oct 09 19:08:17 +0000 2017,@sprintcare I’m not sure if you can trouble shoot service area issues but hey I’m willing,392850
392852,Mon Oct 09 16:31:50 +0000 2017,@sprintcare My phone doesn’t work when it needs to... “no internet connection” or the fact messages are received hours later,392854
393274,Mon Oct 30 03:14:22 +0000 2017,@sprintcare Too late. I left. Appreciate your willingness to appear like it matters after the fact but during the problem your customer service sucked.,393273
393276,Mon Oct 09 17:12:34 +0000 2017,"@sprintcare I wasn’t very ez to please &amp; was frustrated even angry, at times, for which I apologize! It took 5 long hrs to come to a mutual solution!",393275
393279,Mon Oct 09 17:06:19 +0000 2017,@sprintcare Feel free to DM me...I'm waiting.,393278
393280,Mon Oct 09 17:04:49 +0000 2017,@sprintcare Still waiting....,393281
393283,Mon Oct 09 16:56:54 +0000 2017,@sprintcare @18737 Why do you overcharge and screw over your loyal customers?  Doesn't seem like a good business plan.,393284
394239,Mon Oct 09 17:32:41 +0000 2017,"@sprintcare I called Friday, and someone “helped” me but it took 3 minutes for this tweet to actually post. I just wanna be out.",394241
394747,Mon Oct 09 23:25:03 +0000 2017,@sprintcare I am sorry you cannot help,394746
394754,Mon Oct 09 17:54:58 +0000 2017,@sprintcare @116447 When?,394753
394755,Mon Oct 09 19:09:52 +0000 2017,@sprintcare @116447 @118156 @115996 @119341 @119511 @ATT @115911 @209536 @19000 @3670 @195107,394753
395817,Mon Oct 09 18:17:02 +0000 2017,@sprintcare How come my service is worse than it was 5 years ago?,395816
396347,Mon Oct 09 18:34:56 +0000 2017,"@sprintcare Yes, it was. I should have a new SIM card in a couple of days.",396346
396351,Mon Oct 09 18:27:52 +0000 2017,@sprintcare Fix your customer service. Almost 20 years with a company used to matter now I guess customer loyalty counts for nothing,396350
396354,Mon Oct 09 18:55:43 +0000 2017,@sprintcare Bruh did you look at the speed lol,396353
397680,Mon Oct 09 18:29:18 +0000 2017,@sprintcare Not sure that’s the question....has Sprint suffered a breach?,397681
399169,Tue Oct 17 20:35:29 +0000 2017,@sprintcare We want gen 3.,399170
399304,Tue Oct 17 22:29:29 +0000 2017,@sprintcare @116447 I can always count on Sprint!  Lisa has already reaches out; Thank you so much!  #SprintRockStars,399303
400145,Mon Oct 09 18:59:49 +0000 2017,"@sprintcare Certain area on my route I always end up roaming, and once I go through that area I can’t get service back until I restart my phone",398837
401177,Mon Oct 09 19:35:00 +0000 2017,@sprintcare I feel that way b/c I just got off the phone with your cust svc and that is exactly what happened. More of an experience than a feeling,401178
401183,Mon Oct 09 20:39:05 +0000 2017,"@sprintcare I called but none of the options had to do with closing my account and there was nobody I could talk with, it was all automated.",401182
401187,Mon Oct 09 20:50:43 +0000 2017,"@sprintcare I did contact the number and there were no options to close the account. Oh well, I'll just stop paying the bill and see what happens.",401185
401192,Mon Oct 09 19:52:42 +0000 2017,@sprintcare @210903 Lol anyone who uses sprint is a fool and I have a bridge in Brooklyn to sell you,401191
401201,Mon Oct 09 22:27:30 +0000 2017,"@sprintcare By not being polite and responsive to me, please.  It killed my joke.",401200
401205,Mon Oct 09 19:46:39 +0000 2017,"@sprintcare @116447 I got shoot, sorry missed that part",401204
401208,Mon Oct 09 20:01:03 +0000 2017,@sprintcare @116447 Send me a direct message and I will get u the info to see if u can. Help.,401207
401210,Mon Oct 09 20:20:39 +0000 2017,@sprintcare @116447 Yes call me at 702-6915-7817,401209
401213,Mon Oct 09 22:09:47 +0000 2017,@sprintcare @116447 You were great &amp; thanks 4 the quick response. I just don't like it when I'm told something can't be fixed then i get a hold of u $ its done,401211
402811,Mon Oct 09 20:07:42 +0000 2017,@sprintcare An iPhone 7,402813
402814,Mon Oct 09 19:57:30 +0000 2017,"@sprintcare It changes back and forth between the hour, the settings don’t help.",402815
402818,Mon Oct 09 20:11:54 +0000 2017,@sprintcare With customer care over the phone,402819
402820,Mon Oct 09 19:49:39 +0000 2017,"@sprintcare I’ve overpaid on a device by $170 and I was offered 30 Credit 
I’ve been lied to by 3 reps and no one wants to even help resolve this",402821
403289,Mon Oct 09 19:57:06 +0000 2017,@sprintcare Thank you and we're ready to evacuate. Already know some who lost their homes. Internet is spotty for many so cell networks are vital.,403290
403293,Mon Oct 09 20:45:21 +0000 2017,@sprintcare @211435  https://t.co/wGyQ6n1wkx,403292
403850,Mon Oct 09 20:58:48 +0000 2017,@sprintcare Bet that,403849
406918,Mon Oct 09 21:41:16 +0000 2017,@sprintcare I want 50% off a note,406917
406921,Mon Oct 09 21:59:27 +0000 2017,"@sprintcare Thats the point,  take care of new business,  ignore your long time customers",406920
406919,Sat Nov 25 23:00:11 +0000 2017,@sprintcare @211982 Don't waste your time! #sprintsucks,406917
407305,Mon Oct 09 21:56:01 +0000 2017,@sprintcare I have no idea.  It just say issues when I am calling a CA number and says try later,407304
407310,Mon Oct 09 21:55:52 +0000 2017,@sprintcare Let me see what they’re willing to do to resolve my situation,406807
407749,Mon Oct 09 22:09:50 +0000 2017,"@sprintcare Already resolved, the next representative was very helpful",407748
407753,Mon Oct 09 20:09:33 +0000 2017,@sprintcare Are they on back order. ?,407754
407759,Mon Oct 09 22:03:33 +0000 2017,@sprintcare Now we can get my credit on account,407758
407762,Mon Oct 09 22:23:00 +0000 2017,@sprintcare Was told to wait till the tower came back up,407761
408653,Mon Oct 09 23:18:15 +0000 2017,@sprintcare Umm it's not the browser. It's your phone app https://t.co/y2gMepsGIw,408652
408659,Mon Oct 09 22:34:26 +0000 2017,@sprintcare @115714 Just did,408658
408662,Mon Oct 09 22:57:27 +0000 2017,@sprintcare You can call me at 414-397-7468,408661
409048,Tue Oct 10 01:44:49 +0000 2017,@sprintcare Okay. Thanks!,409047
409049,Mon Oct 09 22:42:52 +0000 2017,@sprintcare Thanks!  And how often is this listing updated?,409050
409557,Tue Oct 10 01:03:12 +0000 2017,@sprintcare @212660 @116447 We are 17 year customers!  It is always a hassle. Give us the credit for the phone now it we are done,409556
409558,Mon Oct 09 23:03:07 +0000 2017,@sprintcare @116447 When?,409562
409952,Mon Oct 09 23:18:37 +0000 2017,@sprintcare Unfortunately there aren’t enough characters to describe how awful your company is. You care more about new customers than existing ones,409951
409955,Mon Oct 09 23:27:22 +0000 2017,"@sprintcare Nahhhh I’ll have @ATT take care of my problem. Correction, YOUR problems",409954
411301,Tue Oct 10 00:44:50 +0000 2017,@sprintcare Your signal weak,411300
411306,Tue Oct 10 00:08:43 +0000 2017,@sprintcare @116447 7028174400,411305
411309,Tue Oct 10 00:07:22 +0000 2017,"@sprintcare Question finally answered from one of your reps - took a moment, but we got there.",411308
411310,Tue Oct 10 00:03:43 +0000 2017,"@sprintcare Trying to see the cost of adding int'l data pack for our upcoming trip to Europe. I only see rates for 40mb &amp; 85mb, but we're there 2 weeks",411312
411315,Tue Oct 10 00:04:40 +0000 2017,@sprintcare Because of my plan i cant the discount for my job...,411314
412113,Tue Oct 10 03:05:40 +0000 2017,@sprintcare You guys keep asking the same question. Total mess at Sprint.,412112
412120,Tue Oct 10 00:27:29 +0000 2017,"@sprintcare 300 a month for date, no reception in my apartment, when i travel i have to update the network setting on my phone and dropped calls",377123
412549,Fri Oct 13 14:52:09 +0000 2017,@sprintcare 140 characters cannot possibly sum up my frustration and anger towards sprint at the moment. I'll take my chances waiting on hold for hours.,412548
412934,Tue Oct 10 01:38:44 +0000 2017,@sprintcare I sent an direct message smh can’t believe you guys,412933
413377,Tue Oct 10 01:19:03 +0000 2017,@sprintcare I pay you guys $300 a month in which I am never late on my payments I at least deserve some honesty n help with my situation,413376
413378,Tue Oct 10 01:17:22 +0000 2017,@sprintcare No thank you I have spoken with 2 different representatives I have gone to sprint store in person n still u guys cannot help me out,413376
414919,Mon Nov 06 00:43:42 +0000 2017,@sprintcare Well please - show your progress on your website for the past 3 years and maybe I'll see about staying,414918
415607,Sun Oct 22 18:24:57 +0000 2017,@sprintcare @116447 Y Cuales o que promociones ofrecen?,415606
415608,Fri Nov 03 19:13:47 +0000 2017,@sprintcare @116447 Aun estoy esperando las promociones,415606
415924,Tue Oct 10 02:05:54 +0000 2017,"@sprintcare Can't. I'm disabled. Can't leave house. This sound has happened twice today. I have a neurological illness, this is physically painful sound",415925
415936,Tue Oct 10 02:21:43 +0000 2017,@sprintcare Everyday of my life....everywhere I’m at.,415938
415942,Tue Oct 10 02:22:02 +0000 2017,@sprintcare The data service is slow! I put my phone in airplane evertime to reset the signal! I never had this issue with Verizon!,415932
415943,Tue Oct 10 02:17:49 +0000 2017,@sprintcare @214192 😂😂😩,415932
416260,Tue Oct 10 02:03:52 +0000 2017,@sprintcare @214281 Cancel service and leave @115714 I did months ago and they keep harassing me run while you can @115714 =💩,416261
419312,Tue Oct 10 05:29:37 +0000 2017,@sprintcare Just did,419311
419313,Tue Oct 10 05:28:05 +0000 2017,@sprintcare I just got a text saying Sprint is following me,419314
419316,Tue Oct 10 05:23:13 +0000 2017,@sprintcare @115714 Just did,419317
419315,Tue Oct 10 05:29:01 +0000 2017,@sprintcare  https://t.co/cRylvLDIAj,419314
419323,Thu Oct 12 03:59:32 +0000 2017,@sprintcare I want to get the newest Samsung Galaxy Note,419322
419324,Thu Oct 12 04:00:59 +0000 2017,@sprintcare Alrighty then it looks like nobody's available,419322
419325,Thu Oct 12 04:00:05 +0000 2017,@sprintcare Is anybody there,419322
419327,Tue Oct 10 05:22:36 +0000 2017,@sprintcare Well hello I need some help with one of the phones on my line,419319
419969,Tue Oct 10 05:11:03 +0000 2017,"@sprintcare Yea, you guys there could hook it up with accessories for #S8+.
That assistance would be amazing",419970
420359,Fri Oct 13 03:08:36 +0000 2017,@sprintcare It is a shame that I had 2 take 2 every social media platform b4 gettin resolve but at least I did.,420358
420524,Tue Oct 10 06:48:06 +0000 2017,@sprintcare How can I do that? I've tried just about everything. I'm tired of this phone giving me issues.,420525
420526,Tue Oct 10 06:42:54 +0000 2017,"@sprintcare It's a yellow screen that says ""watchdog"" at the top. This was after an endless start-up loop.",420527
