tweet_id,customer_message,predicted_intent,similar_customer_message,historical_reply,retrieval_similarity,draft_reply,decision,escalation_reason,reply_score,max_score,reply_quality,quality_reason
1936629,@sprintcare No cut off service with you guys months ago... problem was it took months to do it . Ain't fucken with y'all no more ✌🏼,OTHER,@sprintcare You can’t. I left you guys months ago for Verizon 🖕🏾,@270553 Oh no! How can we help you today? -JM,0.4274,@270553 Oh no! How can we help you today? -JM Please verify the specific account details before sending.,ESCALATE,Intent could not be confidently classified,3,4,GOOD,Meets basic support-reply criteria
1925395,@sprintcare Thanks for the most generic answer possible.,GENERAL_FEEDBACK,@sprintcare Thanks!,@221147 Go to https://t.co/isYAs1fLOG to register,0.4742,@221147 Go to https://t.co/isYAs1fLOG to register Please verify the specific account details before sending.,AUTO_HANDLE,Routine support request with recognizable intent,1,4,WEAK,Weak acknowledgement/help
2655403,@sprintcare 😑😑😑 I’m sure,OTHER,@sprintcare sure,@413469 May we send you a secure link to help you with this?,1.0,@413469 May we send you a secure link to help you with this?,ESCALATE,Intent could not be confidently classified,2,4,ACCEPTABLE,Does not request clarification
1386969,@sprintcare What’s your offer?,OTHER,@sprintcare What can you offer? AT&amp;T claims they can’t offer constant service.,"@725426 Well, we offer the best pricing on Unlimited plans. Plus you can get your favorite cellphone at 50% off, 10 GB of Mobile Hotspot and HULU! Waste no more time! Visit https://t.co/y5KU4cSsLx - JM",0.7834,"@725426 Well, we offer the best pricing on Unlimited plans. Plus you can get your favorite cellphone at 50% off, 10 GB of Mobile Hotspot and HULU! Waste no more time! Visit https://t.co/y5KU4cSsLx - JM",ESCALATE,Intent could not be confidently classified,2,4,ACCEPTABLE,Weak acknowledgement/help
1404144,@sprintcare When will this be resolved and why does this happen so frequently? Why am I paying you all for service that doesn’t work half the time!?,WEBSITE_OR_APP,@sprintcare Just doesn’t work half the time but it’s unlimited 🤷🏻‍♀️,@153511 Hey! What's going on with the services? Please let us know to assist. - EG,0.5135,@153511 Hey! What's going on with the services? Please let us know to assist. - EG,AUTO_HANDLE,Routine support request with recognizable intent,2,4,ACCEPTABLE,No clear next step
1959887,@sprintcare THE LIST GOES ON!!! You GUYS ARE HORRIBLE!!!!!!!!!!,GENERAL_FEEDBACK,@sprintcare How about a list of software features I can use.,@480778 Hey there J.T. We're happy you're excited about your new device. Please feel free to reach out to us for further assistance. -KD,0.5052,@480778 Hey there J.T. We're happy you're excited about your new device. Please feel free to reach out to us for further assistance. -KD,ESCALATE,Customer frustration: horrible,2,4,ACCEPTABLE,Meets basic support-reply criteria
1318540,@sprintcare @315822 and they took the money from me the first time on my other line and still continues to tell me to upgrade it again,DEVICE_OR_UPGRADE,@sprintcare @315822 Lies! https://t.co/xfASt9DxGG,@315822 I'm sorry you're experiencing these issues. We were performing maintenance but everything should be good now. - DW,0.4318,@315822 I'm sorry you're experiencing these issues. We were performing maintenance but everything should be good now. - DW Please verify the specific account details before sending.,AUTO_HANDLE,Routine support request with recognizable intent,3,4,GOOD,Meets basic support-reply criteria
546130,@sprintcare I WAS thinking about changing my device and extending. WAS. Just another example of why I even was reluctant to do it in the first place.,DEVICE_OR_UPGRADE,@sprintcare I'm thinking about changing carriers.  Y'all stuff us not working.  Thanks for nothing.,"@130361 If you change your mind, we'd be happy to assist you. -MB",0.5569,"@130361 If you change your mind, we'd be happy to assist you. -MB",AUTO_HANDLE,Routine support request with recognizable intent,2,4,ACCEPTABLE,No clear next step
1156171,"@sprintcare @116447 DM'd you the info. Fix this. It's totally unacceptable. Servicemembers work 24/7 and deploy 24/7. If you support them, M-Sa 9-6 doesn't work",CUSTOMER_SERVICE,@sprintcare @268318 This still doesn't work.,@268318 Please try again using the website 'https://t.co/0qBF3Cekat' as maintenance has now been completed. -JC,0.4121,@268318 Please try again using the website 'https://t.co/0qBF3Cekat' as maintenance has now been completed. -JC Please verify the specific account details before sending.,AUTO_HANDLE,Routine support request with recognizable intent,2,4,ACCEPTABLE,Weak acknowledgement/help
2853224,@sprintcare I been calling the last 2 hr I even chatted with someone on chat I wanna talk to a real person,CALLING_ISSUE,@sprintcare Well one -JD you can help me talk to a real person and tell everyone I come in contact with to stop giving me the run around.so frustrating,@471030 Hey! How can we be of assistance to you today? -JD,0.377,@471030 Hey! How can we be of assistance to you today? -JD Please verify the specific account details before sending.,AUTO_HANDLE,Routine support request with recognizable intent,3,4,GOOD,Meets basic support-reply criteria
435477,@sprintcare Is there any other way to do that other than on twitter? That's illegal questions to ask on this platform.,OTHER,@sprintcare Is there another way?,@279486 Please try again using the underlined link in the text message instead of from the ‘goo.gl’ image.  You will then be transferred to a secured web browser to continue. -FP.,0.4691,@279486 Please try again using the underlined link in the text message instead of from the ‘goo.gl’ image.  You will then be transferred to a secured web browser to continue. -FP. Please verify the specific account details before sending.,ESCALATE,Sensitive or urgent issue: legal,2,4,ACCEPTABLE,Weak acknowledgement/help
1145422,"@sprintcare Yes, quite aware. That is the problem that I need Sprint to fix. My phone has never been active on Sprint, only Google Fi.",DEVICE_OR_UPGRADE,"@sprintcare Fuck this, I'm moving to Google fi!!",@199237 Visit https://t.co/sWkQlfLFzr to keep updated with our latest Sprint news. Thank you for choosing Sprint. 2-2 -AH,0.3,@199237 Visit https://t.co/sWkQlfLFzr to keep updated with our latest Sprint news. Thank you for choosing Sprint. 2-2 -AH Please verify the specific account details before sending.,AUTO_HANDLE,Routine support request with recognizable intent,2,4,ACCEPTABLE,Weak acknowledgement/help
1248785,@sprintcare @116447 Done,OTHER,@sprintcare @116447 🤐,@304625 Please check your DM for a message from Team @116447,1.0,@304625 Please check your DM for a message from Team @116447,ESCALATE,Intent could not be confidently classified,2,4,ACCEPTABLE,Does not request clarification
484705,"@sprintcare Thank for not helping , your making my decision to leave sprint easier",CUSTOMER_SERVICE,@sprintcare Thank you for ALWAYS helping me.,@154369 Thank you for taking the time to speak with me.  Happy Holidays. https://t.co/rMApsV8PQY,0.629,@154369 Thank you for taking the time to speak with me.  Happy Holidays. https://t.co/rMApsV8PQY,AUTO_HANDLE,Routine support request with recognizable intent,1,4,WEAK,Weak acknowledgement/help; No clear next step
145461,@sprintcare I don't know how to do that,OTHER,@sprintcare So... you don’t know.,@381039 You will be able go online and in the store and they should be able to show you what promos are available.,1.0,@381039 You will be able go online and in the store and they should be able to show you what promos are available.,ESCALATE,Intent could not be confidently classified,1,4,WEAK,Weak acknowledgement/help; Does not request clarification
2031881,@sprintcare I shall,OTHER,@sprintcare I shall try.,"@160391 Glad to have you on board today. Please send us a Direct Message, so that we can better assist you. -S M",0.9049,"@160391 Glad to have you on board today. Please send us a Direct Message, so that we can better assist you. -S M",ESCALATE,Intent could not be confidently classified,2,4,ACCEPTABLE,Does not request clarification
1612372,@sprintcare What’s Going On With My Phone ? My Bill Isn’t Due &amp; I’m Not Receiving My Phone Calls Or Text Messages.,CALLING_ISSUE,@sprintcare @391340 No calls can be made no text messages are going through and no internet. Whats going in,@391340 Hey there! What's going on? Are you a Sprint customer? Please let us know to assist. - EG,0.4213,@391340 Hey there! What's going on? Are you a Sprint customer? Please let us know to assist. - EG Please verify the specific account details before sending.,AUTO_HANDLE,Routine support request with recognizable intent,3,4,GOOD,Meets basic support-reply criteria
2848551,"@sprintcare I wish I could. My account, which I've had for a long long time, is not eligible for upgrading online apparently. Sad.",ACCOUNT_OR_SECURITY,@sprintcare You wish for me to not be crying Tyrese?!?! 🤣,@166909 This is not the kind of experience we would like our customers to have. Please send me a DM so I can further assist you. -LP,0.3745,@166909 This is not the kind of experience we would like our customers to have. Please send me a DM so I can further assist you. -LP Please verify the specific account details before sending.,ESCALATE,Account or security issue requires human review,3,4,GOOD,Missing security guidance
2294819,@sprintcare Are you a bot?,OTHER,@sprintcare You are a BOT!,@476754 I understand how this must make you feel. I'd like to take the time to work with you on this. Please send a DM so I can help you out. -JR,1.0,@476754 I understand how this must make you feel. I'd like to take the time to work with you on this. Please send a DM so I can help you out. -JR,ESCALATE,Intent could not be confidently classified,2,4,ACCEPTABLE,Does not request clarification
399304,@sprintcare @116447 I can always count on Sprint!  Lisa has already reaches out; Thank you so much!  #SprintRockStars,GENERAL_FEEDBACK,@sprintcare No biggie .. My contracts almost up🎉. ~Lisa,"@337874 We'd like to help. Please send us a Direct Message, so that we can further assist you. -LC https://t.co/rMApsV8PQY",0.4414,"@337874 We'd like to help. Please send us a Direct Message, so that we can further assist you. -LC https://t.co/rMApsV8PQY Please verify the specific account details before sending.",AUTO_HANDLE,Routine support request with recognizable intent,2,4,ACCEPTABLE,Meets basic support-reply criteria
2325864,@sprintcare I’m interested if it will help service,CUSTOMER_SERVICE,@sprintcare So I am interested in getting the iPhone X 256gb. What are your plans and costs for the phone and service.,@380508 Glad to have you on board today. Let me know what questions you have. We would be happy to help. -DS,0.4257,@380508 Glad to have you on board today. Let me know what questions you have. We would be happy to help. -DS Please verify the specific account details before sending.,AUTO_HANDLE,Routine support request with recognizable intent,3,4,GOOD,Meets basic support-reply criteria
